Order Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer City,Customer State,Customer Country,Customer Street,Customer Zipcode
1738,Nicholas,Murray,Consumer,Detroit,MI,EE. UU.,1915 Thunder Hickory Freeway,48213.0
1622,Mary,Smith,Consumer,Alhambra,CA,EE. UU.,1098 Fallen By-pass,91801.0
1325,Gregory,Nelson,Consumer,New Haven,CT,EE. UU.,8271 Foggy Horse Inlet,6511.0
5505,Joseph,Matthews,Consumer,North Tonawanda,NY,EE. UU.,3046 Broad Sky Dale,14120.0
4210,Matthew,Roach,Consumer,Phoenix,AZ,EE. UU.,1200 Silent Bend,85029.0
11229,Diane,Smith,Consumer,Kenner,LA,EE. UU.,8768 Shady Arbor,70065.0
9385,Andrew,Whitehead,Consumer,Washington,PA,EE. UU.,3361 Little Ledge,15301.0
900,George,Smith,Consumer,Holland,MI,EE. UU.,2088 Emerald Downs,49423.0
6217,Roger,Black,Consumer,Morrisville,PA,EE. UU.,5263 Middle Road,19067.0
9466,Mary,Smith,Consumer,Memphis,TN,EE. UU.,7111 Cotton Blossom Estates,38128.0
4596,Mary,Burns,Consumer,Federal Way,WA,EE. UU.,9419 Cinder Hickory Towers,98023.0
5206,Mary,Palmer,Consumer,San Diego,CA,EE. UU.,4212 Cozy Corners,92113.0
2823,Danielle,Smith,Consumer,Chicago,IL,EE. UU.,3614 Misty Mall ,60626.0
10408,Sandra,Smith,Consumer,Los Angeles,CA,EE. UU.,8706 Harvest Green,90027.0
11011,Mary,Mullins,Consumer,Bronx,NY,EE. UU.,3193 Gentle Circuit,10457.0
40,Mary,Smith,Consumer,Long Beach,CA,EE. UU.,7358 Rocky Villas,90805.0
11636,Patrick,Browning,Consumer,Chicago,IL,EE. UU.,112 Green Fawn Estates,60637.0
7454,Andrew,Kim,Corporate,West Covina,CA,EE. UU.,7094 Round Carrefour,91790.0
5138,William,Rivera,Corporate,Ventura,CA,EE. UU.,3367 Easy Pines,93003.0
8696,Mary,Pope,Corporate,Washington,DC,EE. UU.,4776 Crystal River Stead,20009.0
2329,Mary,Smith,Corporate,Valrico,FL,EE. UU.,7312 Umber Prairie Wynd,33594.0
12431,Mary,Rios,Corporate,Kaneohe,HI,EE. UU.,1221 Cinder Pines,96744.0
10860,Mary,Johnson,Corporate,Ventura,CA,EE. UU.,8824 Noble View Valley,93003.0
12094,Mary,Smith,Corporate,Brooklyn,NY,EE. UU.,2720 Stony Field,11218.0
5088,Mary,Smith,Corporate,Oceanside,CA,EE. UU.,698 Colonial Way,92057.0
2200,Evelyn,Wilson,Corporate,Fort Worth,TX,EE. UU.,7409 Cotton Manor,76116.0
3997,Margaret,Walker,Corporate,Brooklyn,NY,EE. UU.,5731 Cinder Horse Court,11218.0
8746,Charles,Stout,Corporate,Cleveland,OH,EE. UU.,72 Noble Path,44120.0
3687,Mary,Morrow,Corporate,Philadelphia,PA,EE. UU.,923 Amber Grounds,19145.0
9162,Christina,Carter,Corporate,Lodi,CA,EE. UU.,3901 Iron Parade,95240.0
8993,Mary,Smith,Corporate,Bakersfield,CA,EE. UU.,4915 Lazy Pine Bay,93308.0
5875,Mary,Rodgers,Corporate,Philadelphia,PA,EE. UU.,654 Gentle Acres,19143.0
2502,Mary,Smith,Corporate,Long Beach,CA,EE. UU.,7581 Cinder Link,90813.0
9563,Pamela,Murphy,Corporate,San Jose,CA,EE. UU.,6001 Iron Diversion,95122.0
7259,Jerry,Ingram,Corporate,Murfreesboro,TN,EE. UU.,9198 Blue Swale,37130.0
3131,Mary,Brown,Corporate,Carlsbad,CA,EE. UU.,3358 Middle Ridge,92009.0
4140,Brandon,Smith,Corporate,Hamilton,OH,EE. UU.,9785 Silver Hickory Walk,45011.0
4539,Jacqueline,James,Corporate,Houston,TX,EE. UU.,9391 Little Leaf Ramp,77083.0
6071,Mary,Wu,Corporate,New York,NY,EE. UU.,3810 Honey Swale,10031.0
8730,Mary,Smith,Corporate,Hayward,CA,EE. UU.,5166 Middle Circuit,94541.0
9634,Mary,Weaver,Corporate,Bridgeton,NJ,EE. UU.,2269 High Limits,8302.0
8010,Kathy,Smith,Corporate,Martinsburg,WV,EE. UU.,6901 Lazy Plaza,25401.0
3484,Rebecca,Hunter,Corporate,Bay Shore,NY,EE. UU.,67 Cotton Mountain Terrace,11706.0
7307,Brandon,Foster,Corporate,Palatine,IL,EE. UU.,4291 Sunny Fox Mews,60067.0
1975,Mary,Smith,Corporate,Smyrna,GA,EE. UU.,7790 Green Berry Gate,30080.0
629,Matthew,Huffman,Corporate,Van Nuys,CA,EE. UU.,9922 Misty Oak Inlet,91406.0
11753,Richard,Reid,Corporate,Opa Locka,FL,EE. UU.,9128 Little Cloud Bay,33055.0
5375,Jeremy,Holmes,Corporate,Los Angeles,CA,EE. UU.,1819 Noble Ramp,90046.0
1695,Amanda,Marquez,Corporate,Saint Paul,MN,EE. UU.,9539 Velvet Trace,55106.0
9884,Maria,Dorsey,Corporate,Edison,NJ,EE. UU.,125 Colonial Butterfly Stead,8817.0
8498,Joseph,Pennington,Corporate,Baytown,TX,EE. UU.,9084 Middle Embers Passage,77520.0
7534,Mary,Smith,Corporate,Sylmar,CA,EE. UU.,1994 Lost Berry Promenade,91342.0
123,Mary,Mann,Corporate,Bend,OR,EE. UU.,7676 Colonial Towers,97701.0
8925,Mary,Erickson,Corporate,Opa Locka,FL,EE. UU.,2422 High River Corners,33055.0
5981,Ronald,Williamson,Corporate,Burnsville,MN,EE. UU.,398 Pleasant Mountain,55337.0
7347,Carolyn,Gallegos,Corporate,Huntington Station,NY,EE. UU.,2070 Indian Leaf Edge,11746.0
19445,Felicia,Clark,Corporate,Caguas,PR,Puerto Rico,9135 Green Island Moor,725.0
19444,Wanda,Sanford,Corporate,Sunnyvale,CA,EE. UU.,1800 Quiet Creek Stead,94087.0
19443,Hayfa,Boyle,Corporate,Sugar Land,TX,EE. UU.,1165 Quiet Inlet,77478.0
19442,Lavinia,Houston,Corporate,Caguas,PR,Puerto Rico,432 Rocky Link,725.0
19441,Yetta,Robinson,Corporate,Brighton,MA,EE. UU.,2607 Clear Branch Cape,2135.0
19440,Jennifer,Holmes,Corporate,Caguas,PR,Puerto Rico,6826 Quiet Lane,725.0
19439,Mara,Mcneil,Corporate,Garden Grove,CA,EE. UU.,9780 Misty Pike,92840.0
19438,Cleo,Woodward,Home Office,Caguas,PR,Puerto Rico,4135 Golden Shadow Front,725.0
19437,Cally,Dunn,Corporate,Bismarck,ND,EE. UU.,8307 Merry Pointe,58501.0
19436,Wynter,Gay,Home Office,Caguas,PR,Puerto Rico,9299 Grand Branch Route,725.0
19435,Hyacinth,Nolan,Consumer,Gaithersburg,MD,EE. UU.,2210 Merry Leaf Row,20878.0
19434,Emma,Mayo,Corporate,Caguas,PR,Puerto Rico,3309 Harvest Thicket,725.0
19433,Xerxes,Terrell,Corporate,Bismarck,ND,EE. UU.,5953 Lost Plaza,58501.0
19432,Noel,Wheeler,Corporate,Honolulu,HI,EE. UU.,1070 Dusty Beacon Maze,96817.0
19431,Maryam,Grant,Corporate,Lilburn,GA,EE. UU.,7094 Sleepy End,30047.0
19430,Naida,Small,Corporate,Caguas,PR,Puerto Rico,9393 Golden View Pike,725.0
19429,Lana,Green,Consumer,Virginia Beach,VA,EE. UU.,9627 Little Terrace,23455.0
19428,Patience,Woodward,Consumer,Azusa,CA,EE. UU.,1010 Rustic Fox View,91702.0
19427,Rylee,Garrett,Corporate,Long Beach,CA,EE. UU.,7735 Gentle Terrace,90813.0
19426,Dakota,Green,Consumer,Bronx,NY,EE. UU.,2720 Stony Field,10458.0
19425,Fallon,Donovan,Consumer,Caguas,PR,Puerto Rico,45 Merry Bear View,725.0
19424,Kylynn,Zimmerman,Consumer,Provo,UT,EE. UU.,3741 Bright Extension,84604.0
19423,Inez,Fleming,Consumer,Columbia,TN,EE. UU.,3408 Tawny Spring Glen,38401.0
19422,Carolyn,Davenport,Consumer,Caguas,PR,Puerto Rico,4105 Fallen Goose Port,725.0
19421,Miriam,Vega,Consumer,Stockton,CA,EE. UU.,6332 Round Range,95207.0
19420,Danielle,Rush,Home Office,Marietta,GA,EE. UU.,7121 Foggy Woods,30062.0
19419,Chloe,Pickett,Home Office,Caguas,PR,Puerto Rico,482 High Quay,725.0
19418,Beverly,Fisher,Consumer,Holland,MI,EE. UU.,7177 Old Nectar Ridge,49423.0
19417,Gillian,Camacho,Home Office,Rio Grande,PR,Puerto Rico,6750 Stony Fawn Wood,745.0
19416,Madeline,Wooten,Home Office,Brooklyn,NY,EE. UU.,2636 Indian Expressway,11212.0
19415,Yoshi,Shelton,Consumer,Caguas,PR,Puerto Rico,9891 Foggy Hills Acres,725.0
19414,Hadley,Russell,Corporate,Denver,CO,EE. UU.,7500 Wishing Brook Grove,80219.0
19413,Renee,Morales,Corporate,Taylor,MI,EE. UU.,1497 Sleepy Thicket,48180.0
19412,Iola,King,Corporate,Caguas,PR,Puerto Rico,5012 Honey Wagon Stead,725.0
19411,Tamekah,Blair,Corporate,Chicago,IL,EE. UU.,8832 Old Quay,60637.0
19410,Cherokee,Huffman,Corporate,Caguas,PR,Puerto Rico,8707 Foggy View,725.0
19409,Odessa,Cherry,Corporate,Detroit,MI,EE. UU.,4148 Indian Landing,48205.0
19408,Rose,Mack,Consumer,Caguas,PR,Puerto Rico,4690 Quiet Hickory Campus,725.0
19407,Linda,Haley,Consumer,Murfreesboro,TN,EE. UU.,8659 Foggy Deer Port,37130.0
19406,May,Kennedy,Consumer,Caguas,PR,Puerto Rico,8284 Colonial Gate Path,725.0
19405,Lilah,Holmes,Corporate,Cleveland,OH,EE. UU.,7701 Rustic Carrefour,44102.0
19404,Tana,Franklin,Consumer,Caguas,PR,Puerto Rico,406 Shady Cider Corner,725.0
19403,Emi,Mitchell,Corporate,Lockport,NY,EE. UU.,4542 Sunny Parade,14094.0
19402,Cynthia,Albert,Corporate,Caguas,PR,Puerto Rico,2070 Rocky Apple Front,725.0
19401,Myra,Manning,Corporate,Saint Charles,MO,EE. UU.,3761 Foggy Hickory Extension,63301.0
19400,Medge,Mcfarland,Corporate,Los Angeles,CA,EE. UU.,9767 Amber Valley,90046.0
19399,Chloe,Nichols,Home Office,Cupertino,CA,EE. UU.,3538 Rustic Dale Run,95014.0
19398,Beatrice,Holt,Home Office,Caguas,PR,Puerto Rico,1946 Jagged Trail,725.0
19397,Ria,Padilla,Home Office,Springfield,MO,EE. UU.,5434 Middle Range,65807.0
19396,Charity,Sharpe,Home Office,Caguas,PR,Puerto Rico,7108 Cinder Road,725.0
19395,Nell,Garrison,Home Office,Mission Viejo,CA,EE. UU.,1557 High Spring Cove,92692.0
19394,Tamara,Larson,Home Office,Los Angeles,CA,EE. UU.,183 Crystal Lake Drive,90042.0
19393,Phyllis,Higgins,Home Office,Caguas,PR,Puerto Rico,1870 Crystal Blossom Towers,725.0
19392,Nelle,Shaffer,Home Office,Roswell,GA,EE. UU.,8932 High Row,30075.0
19391,Aimee,Daugherty,Corporate,Caguas,PR,Puerto Rico,6449 Merry Lagoon Drive,725.0
19390,Blossom,Middleton,Home Office,Ypsilanti,MI,EE. UU.,3505 High Mall,48197.0
19389,Breanna,Morrison,Corporate,Brooklyn,NY,EE. UU.,7320 Lazy Forest Falls,11218.0
19388,Katelyn,Key,Corporate,Caguas,PR,Puerto Rico,851 Green Prairie Park,725.0
19387,Karly,Porter,Corporate,Peoria,AZ,EE. UU.,5674 Merry Nectar Pines,85345.0
19386,Olga,Stein,Corporate,Caguas,PR,Puerto Rico,8651 Heather Drive,725.0
19385,Brenna,Wyatt,Corporate,Garden Grove,CA,EE. UU.,3068 Indian Quail Cove,92843.0
19384,Tatyana,Tyson,Home Office,Caguas,PR,Puerto Rico,427 Clear Leaf Loop,725.0
19383,Ifeoma,Hendricks,Corporate,Clementon,NJ,EE. UU.,5136 Red Prairie Park,8021.0
19382,Kitra,Howard,Corporate,Memphis,TN,EE. UU.,5722 Easy Heath,38127.0
19381,Summer,Hester,Consumer,Antioch,TN,EE. UU.,8895 Shady Cider Moor,37013.0
19380,Sopoline,Hood,Consumer,Caguas,PR,Puerto Rico,4776 Pleasant Pioneer Cape,725.0
19379,Emma,Suarez,Home Office,Salt Lake City,UT,EE. UU.,1853 Umber Field,84118.0
19378,Eliana,Santos,Consumer,Caguas,PR,Puerto Rico,1142 Round Via,725.0
19377,Denise,Young,Consumer,Bakersfield,CA,EE. UU.,2027 Thunder Creek Thicket,93304.0
19376,Hermione,Rose,Corporate,Caguas,PR,Puerto Rico,2059 Cozy Field,725.0
19375,Lara,Kim,Consumer,Granada Hills,CA,EE. UU.,4436 Tawny Private,91344.0
19374,Hedy,Dunn,Consumer,Caguas,PR,Puerto Rico,3914 Silver Horse Cape,725.0
19373,Violet,Melton,Home Office,Tallahassee,FL,EE. UU.,5002 High Bank,32308.0
19372,Taylor,Aguilar,Home Office,Caguas,PR,Puerto Rico,1982 Burning Forest,725.0
19371,Clare,Jenkins,Home Office,Hempstead,NY,EE. UU.,8776 Green Ridge,11550.0
19370,Xerxes,Marsh,Corporate,Caguas,PR,Puerto Rico,2568 Rustic Valley,725.0
19369,Rhonda,Bruce,Corporate,Astoria,NY,EE. UU.,3071 Tawny Canyon,11103.0
19368,Morgan,Jimenez,Consumer,Gilroy,CA,EE. UU.,9666 Colonial Hickory Thicket,95020.0
19367,Illiana,Mcpherson,Consumer,Caguas,PR,Puerto Rico,9739 Round Spring Expressway,725.0
19366,Joan,Hickman,Consumer,Azusa,CA,EE. UU.,3847 Blue Place,91702.0
19365,Amity,Weber,Consumer,Caguas,PR,Puerto Rico,3567 Rocky Grove,725.0
19364,Jayme,Tyler,Consumer,Lenoir,NC,EE. UU.,8324 Little Common,28645.0
19363,Geraldine,Mcfadden,Consumer,Columbus,OH,EE. UU.,7802 Gentle Creek Square,43228.0
19362,Anika,Stokes,Consumer,Albany,OR,EE. UU.,7176 Bright Timber Passage,97321.0
19361,Dana,Hoffman,Consumer,Humacao,PR,Puerto Rico,6888 Wishing Mountain Run,791.0
19360,Blossom,Hill,Corporate,Caguas,PR,Puerto Rico,4791 Harvest Quail Limits,725.0
19359,Sybil,Noel,Corporate,Lindenhurst,NY,EE. UU.,4482 Velvet Farm,11757.0
19358,Genevieve,Joyce,Corporate,Elyria,OH,EE. UU.,4776 Crystal River Stead,44035.0
19357,Tara,Gordon,Corporate,Caguas,PR,Puerto Rico,425 Noble Lane,725.0
19356,Emma,Armstrong,Consumer,Riverside,CA,EE. UU.,9666 Gentle Shadow Thicket,92504.0
19355,Geraldine,Barlow,Corporate,Caguas,PR,Puerto Rico,7550 Sleepy View Court,725.0
19354,Lilah,Huff,Home Office,Carson,CA,EE. UU.,777 Sleepy Quail Key,90745.0
19353,Ella,Mcmahon,Consumer,Mesa,AZ,EE. UU.,6718 High Panda Dell,85204.0
19352,Lilah,Glass,Home Office,Caguas,PR,Puerto Rico,9871 Cotton Lagoon End,725.0
19351,Alyssa,Fowler,Home Office,Honolulu,HI,EE. UU.,1066 Hidden Green,96818.0
19350,Heather,Rocha,Consumer,Caguas,PR,Puerto Rico,7192 Green Arbor,725.0
12069,Brittany,Gardner,Home Office,Caguas,PR,Puerto Rico,4232 Wishing Creek Campus,725.0
9597,Lori,Perez,Home Office,Caguas,PR,Puerto Rico,1465 Round Fawn Passage,725.0
9467,Billy,Butler,Home Office,Caguas,PR,Puerto Rico,1112 Cinder Woods,725.0
2546,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,4694 Burning Front,725.0
2240,Edward,West,Home Office,Caguas,PR,Puerto Rico,7293 Lazy Hill,725.0
11650,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,482 Easy Avenue,725.0
10368,Matthew,Key,Home Office,Caguas,PR,Puerto Rico,3709 Green Cider Court,725.0
6489,Maria,Macdonald,Home Office,Caguas,PR,Puerto Rico,19 Clear Autumn Estates,725.0
10533,Michael,Smith,Home Office,Caguas,PR,Puerto Rico,9138 Indian Nook,725.0
11292,William,Saunders,Home Office,Caguas,PR,Puerto Rico,7971 Foggy Highway,725.0
47,Lori,Fuller,Home Office,Caguas,PR,Puerto Rico,357 Noble Lane,725.0
6405,Mary,Anderson,Home Office,Caguas,PR,Puerto Rico,9234 Green Farm,725.0
2426,Mary,Phillips,Home Office,Caguas,PR,Puerto Rico,1088 Jagged Hills Nook,725.0
8133,Benjamin,Riddle,Home Office,Caguas,PR,Puerto Rico,7046 Sleepy Berry Estates,725.0
1429,Pamela,Murphy,Home Office,Caguas,PR,Puerto Rico,6982 Cinder Fawn Cape,725.0
9120,Terry,Trujillo,Home Office,Caguas,PR,Puerto Rico,5763 Green Crossing,725.0
12221,Betty,Sanchez,Home Office,Caguas,PR,Puerto Rico,5913 Easy Quail Wynd,725.0
9415,Mary,Joyce,Home Office,Caguas,PR,Puerto Rico,7910 Cotton Branch Highway,725.0
724,Lawrence,Mclaughlin,Home Office,Caguas,PR,Puerto Rico,7291 Shady Nectar Cape,725.0
8897,Stephen,Blackburn,Home Office,Caguas,PR,Puerto Rico,9825 Colonial Freeway,725.0
7112,Mark,Harris,Home Office,Caguas,PR,Puerto Rico,2534 Easy Carrefour,725.0
1086,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,1914 Iron Berry Edge,725.0
2916,Cynthia,Nelson,Home Office,Caguas,PR,Puerto Rico,3200 Amber Pine Vale,725.0
11339,Mary,King,Home Office,Caguas,PR,Puerto Rico,4210 Dewy Round,725.0
10166,Aaron,Smith,Home Office,Caguas,PR,Puerto Rico,8570 Hazy Forest End,725.0
3091,Carolyn,Rodriguez,Home Office,Caguas,PR,Puerto Rico,9885 Hazy Forest Path,725.0
1070,Shawn,Huffman,Home Office,Caguas,PR,Puerto Rico,3332 Heather Road,725.0
6871,Gregory,Bowman,Home Office,Caguas,PR,Puerto Rico,4114 Lost Blossom Farms,725.0
2339,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,403 Tawny Hills By-pass,725.0
4232,Mary,Garza,Home Office,Caguas,PR,Puerto Rico,5346 Clear Hills Way,725.0
8986,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,4551 Jagged Bay,725.0
6491,Bruce,Cruz,Home Office,Caguas,PR,Puerto Rico,3169 Little Subdivision,725.0
5564,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,3282 Silent Autoroute,725.0
7955,Mary,Rios,Home Office,Caguas,PR,Puerto Rico,9505 Broad Timber Highlands,725.0
5728,Sarah,Montoya,Home Office,Caguas,PR,Puerto Rico,8736 Merry Extension,725.0
9704,Mary,Mcneil,Home Office,Caguas,PR,Puerto Rico,1358 Quiet Gate Moor,725.0
8485,Mary,Simmons,Home Office,Caguas,PR,Puerto Rico,3108 Middle Wharf,725.0
11216,Mary,Morgan,Home Office,Caguas,PR,Puerto Rico,6481 Wishing Anchor Centre,725.0
12160,Martha,Richmond,Home Office,Caguas,PR,Puerto Rico,8013 Harvest Close,725.0
6352,Madison,Smith,Home Office,Caguas,PR,Puerto Rico,4167 Stony Extension,725.0
5870,John,Hughes,Home Office,Caguas,PR,Puerto Rico,9005 Old Robin Plaza,725.0
11776,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,7962 Thunder Zephyr Bend,725.0
7060,Virginia,Carroll,Home Office,Caguas,PR,Puerto Rico,5958 Emerald Nook,725.0
3466,Evelyn,Smith,Home Office,Caguas,PR,Puerto Rico,907 Merry Forest Way,725.0
1834,Jane,Nichols,Home Office,Caguas,PR,Puerto Rico,5105 Tawny Park,725.0
2439,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,7173 Fallen Vista,725.0
6416,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,2915 Quaking Pathway,725.0
6310,Jerry,Deleon,Home Office,Caguas,PR,Puerto Rico,772 Rustic Lagoon Crossing,725.0
9029,Mary,Bryan,Home Office,Caguas,PR,Puerto Rico,285 Crystal Circuit,725.0
295,Julie,Tanner,Home Office,Caguas,PR,Puerto Rico,8172 Gentle Elk Beach,725.0
9011,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,5959 Harvest Forest Boulevard,725.0
1577,Mary,Smith,Home Office,Caguas,PR,Puerto Rico,5274 Hidden Mall ,725.0
1568,Mary,Larson,Home Office,Caguas,PR,Puerto Rico,9494 Bright Stead,725.0
9047,Jordan,Medina,Home Office,Caguas,PR,Puerto Rico,5943 Dewy Autoroute,725.0
7603,Kevin,Smith,Home Office,Caguas,PR,Puerto Rico,4103 Rocky View Harbour,725.0
6746,Anthony,Sanchez,Home Office,Caguas,PR,Puerto Rico,6036 Noble Blossom Wynd,725.0
1566,Mary,Simon,Consumer,Caguas,PR,Puerto Rico,7595 Cotton Log Row,725.0
2918,Mary,Myers,Consumer,Caguas,PR,Puerto Rico,2519 Cinder Orchard,725.0
1491,Joyce,Smith,Consumer,Caguas,PR,Puerto Rico,164 Stony Field,725.0
14915,Octavia,French,Consumer,Caguas,PR,Puerto Rico,9126 Wishing Expressway,725.0
9619,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,190 Heather View,725.0
2363,Mary,Frazier,Consumer,Caguas,PR,Puerto Rico,5700 Little Circle,725.0
5898,Emily,Jacobs,Consumer,Caguas,PR,Puerto Rico,3980 High Line,725.0
1948,Peter,Smith,Consumer,Caguas,PR,Puerto Rico,5953 Broad Close,725.0
1820,Mary,Hill,Consumer,Caguas,PR,Puerto Rico,8370 Golden Goose Place,725.0
14770,Kelsie,Tate,Consumer,Caguas,PR,Puerto Rico,4369 Bright Log Estates,725.0
1962,Marie,Smith,Consumer,Caguas,PR,Puerto Rico,1794 High Diversion,725.0
7175,Judy,Webb,Consumer,Caguas,PR,Puerto Rico,2861 Velvet Pointe,725.0
1222,Michael,Garcia,Consumer,Caguas,PR,Puerto Rico,9026 Little Avenue,725.0
487,Kenneth,Brown,Consumer,Caguas,PR,Puerto Rico,6183 Little Passage,725.0
2217,Mary,Martinez,Consumer,Caguas,PR,Puerto Rico,6232 Red Rise Rise,725.0
14824,Jaime,Todd,Consumer,Caguas,PR,Puerto Rico,1395 Cozy River Carrefour,725.0
2078,Roger,Morales,Consumer,San Juan,PR,Puerto Rico,1655 Sleepy Pine Common,921.0
10497,Justin,Pena,Consumer,Caguas,PR,Puerto Rico,7869 Round Cider Square,725.0
4695,Hannah,Guerra,Consumer,Caguas,PR,Puerto Rico,911 Rustic Round,725.0
9857,Lawrence,Deleon,Consumer,Caguas,PR,Puerto Rico,4780 Cinder Treasure Highway,725.0
2168,Mary,Reynolds,Consumer,Caguas,PR,Puerto Rico,4854 Tawny Cove,725.0
4078,Mary,Gallegos,Consumer,Caguas,PR,Puerto Rico,4393 Pleasant Pioneer Avenue,725.0
11887,Christopher,Smith,Consumer,Caguas,PR,Puerto Rico,5131 Hazy Dale Parade,725.0
6588,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,1116 Silent Crest,725.0
7167,Harold,Medina,Consumer,Caguas,PR,Puerto Rico,9539 Velvet Trace,725.0
1459,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,4485 Noble Fawn Highway,725.0
548,Ryan,Horton,Consumer,Caguas,PR,Puerto Rico,9022 Foggy Dell,725.0
5224,Jane,Green,Consumer,Caguas,PR,Puerto Rico,3796 Rustic Autoroute,725.0
2686,Mary,Coffey,Consumer,Caguas,PR,Puerto Rico,8497 Emerald Grove Pines,725.0
468,Mary,Stone,Consumer,Caguas,PR,Puerto Rico,4791 Harvest Quail Limits,725.0
1260,Kelly,Calderon,Consumer,Caguas,PR,Puerto Rico,6567 High Lagoon Heath,725.0
3050,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,7885 Misty Knoll,725.0
10308,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,1612 Golden Willow Crest,725.0
387,Mary,Levy,Consumer,Caguas,PR,Puerto Rico,9460 Hidden Landing,725.0
2270,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,9297 Burning Extension,725.0
482,Megan,Moreno,Consumer,Caguas,PR,Puerto Rico,1591 Foggy Meadow,725.0
1956,Mary,Clay,Consumer,Caguas,PR,Puerto Rico,555 Colonial Butterfly Highway,725.0
7466,Mary,Warren,Consumer,Caguas,PR,Puerto Rico,139 Little Bear Chase,725.0
8224,Edward,Chang,Consumer,Caguas,PR,Puerto Rico,1285 Noble Pointe,725.0
3490,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,1132 Harvest Front,725.0
1596,John,Hammond,Consumer,Caguas,PR,Puerto Rico,7094 Misty Wynd,725.0
3969,Carl,Smith,Consumer,Vega Baja,PR,Puerto Rico,7774 Dewy Line,693.0
9342,Teresa,Grant,Consumer,Caguas,PR,Puerto Rico,3684 Old River Crossing,725.0
2028,Cynthia,Smith,Consumer,Caguas,PR,Puerto Rico,2762 Umber Cloud Glen,725.0
3940,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,7258 Burning Dale Mountain,725.0
8293,Nathan,Mahoney,Consumer,Caguas,PR,Puerto Rico,3593 Blue Brook Acres,725.0
9962,Diana,Smith,Consumer,Caguas,PR,Puerto Rico,1475 Red Creek Stead,725.0
8098,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,7761 Silent Hickory Drive,725.0
8348,Mary,Maddox,Consumer,Caguas,PR,Puerto Rico,4703 Old Route,725.0
653,Jason,Haas,Consumer,Caguas,PR,Puerto Rico,9420 Velvet Lagoon Trail,725.0
8645,Andrew,Johnston,Consumer,Caguas,PR,Puerto Rico,2337 Indian Inlet,725.0
1275,Amanda,Smith,Consumer,Caguas,PR,Puerto Rico,7190 Silver Horse Glade,725.0
11189,Mary,Hammond,Consumer,Caguas,PR,Puerto Rico,3760 Stony Promenade,725.0
5988,Melissa,Miller,Consumer,Caguas,PR,Puerto Rico,5434 Grand Common,725.0
9726,Steven,Smith,Consumer,Caguas,PR,Puerto Rico,4097 Middle Spring Centre,725.0
5113,Judith,Osborne,Consumer,Caguas,PR,Puerto Rico,8924 Easy Treasure Nook,725.0
7202,Beverly,Smith,Consumer,Caguas,PR,Puerto Rico,3506 Heather Berry Round,725.0
1173,Mary,Silva,Consumer,Caguas,PR,Puerto Rico,7800 Hazy Lake Acres,725.0
13597,Sara,Mejia,Consumer,Caguas,PR,Puerto Rico,4520 Quiet Grounds,725.0
4047,Marilyn,Potter,Consumer,Caguas,PR,Puerto Rico,1155 Cotton Inlet,725.0
6594,Rebecca,Austin,Consumer,Caguas,PR,Puerto Rico,896 Thunder Knoll,725.0
1186,Mary,Soto,Consumer,Caguas,PR,Puerto Rico,472 Cinder Sky Farm,725.0
4279,Jack,Meyer,Consumer,Caguas,PR,Puerto Rico,6080 Old Bay,725.0
4151,Mary,Smith,Consumer,Caguas,PR,Puerto Rico,4251 Sleepy View Alley,725.0
14848,Karina,Harper,Consumer,Caguas,PR,Puerto Rico,432 Dusty Glen,725.0
4697,Kathryn,Singh,Consumer,Caguas,PR,Puerto Rico,6774 Noble Branch Knoll,725.0
5887,Mary,Peters,Consumer,Caguas,PR,Puerto Rico,9494 Bright Stead,725.0
3207,Stephen,Smith,Consumer,Caguas,PR,Puerto Rico,1812 Sunny River Wharf,725.0
12310,Ralph,Nielsen,Consumer,Caguas,PR,Puerto Rico,6639 Clear Fawn Grounds,725.0
8397,Amber,Smith,Consumer,Caguas,PR,Puerto Rico,3440 Clear Moor,725.0
6306,Donna,Browning,Consumer,Caguas,PR,Puerto Rico,8569 Umber Fox Common,725.0
8002,Margaret,Martinez,Consumer,Caguas,PR,Puerto Rico,3412 Golden Orchard,725.0
12382,Jennifer,Smith,Consumer,Caguas,PR,Puerto Rico,3413 Silver Lake Carrefour,725.0
7844,Scott,Smith,Consumer,Mayaguez,PR,Puerto Rico,2681 Cinder By-pass,680.0
